# time[min]	 x[di]	 y[di]	 z[di]
367.983333	 -215.187569	 253.465629	 -2.114309
368.150000	 -215.299099	 253.564640	 -2.128716
368.316667	 -215.410627	 253.663653	 -2.143123
368.483333	 -215.522153	 253.762668	 -2.157531
368.650000	 -215.633678	 253.861684	 -2.171938
368.816667	 -215.745201	 253.960703	 -2.186345
368.983333	 -215.856722	 254.059723	 -2.200753
369.150000	 -215.968241	 254.158744	 -2.215160
369.316667	 -216.079759	 254.257768	 -2.229567
369.483333	 -216.191274	 254.356793	 -2.243974
369.650000	 -216.302788	 254.455820	 -2.258381
369.816667	 -216.414300	 254.554849	 -2.272789
369.983333	 -216.525811	 254.653879	 -2.287196
370.150000	 -216.637319	 254.752911	 -2.301603
370.316667	 -216.748826	 254.851945	 -2.316010
370.483333	 -216.860331	 254.950981	 -2.330417
370.650000	 -216.971834	 255.050018	 -2.344824
370.816667	 -217.083335	 255.149057	 -2.359231
370.983333	 -217.194835	 255.248098	 -2.373638
371.150000	 -217.306333	 255.347141	 -2.388045
371.316667	 -217.417829	 255.446185	 -2.402452
371.483333	 -217.529323	 255.545231	 -2.416859
371.650000	 -217.640815	 255.644279	 -2.431265
371.816667	 -217.752306	 255.743329	 -2.445672
371.983333	 -217.863795	 255.842380	 -2.460079
372.150000	 -217.975282	 255.941433	 -2.474486
372.316667	 -218.086767	 256.040488	 -2.488893
372.483333	 -218.198251	 256.139544	 -2.503299
372.650000	 -218.309732	 256.238603	 -2.517706
372.816667	 -218.421212	 256.337663	 -2.532113
372.983333	 -218.532691	 256.436724	 -2.546519
373.150000	 -218.644167	 256.535788	 -2.560926
373.316667	 -218.755641	 256.634853	 -2.575333
373.483333	 -218.867114	 256.733920	 -2.589739
373.650000	 -218.978585	 256.832989	 -2.604146
373.816667	 -219.090054	 256.932059	 -2.618552
373.983333	 -219.201522	 257.031131	 -2.632959
374.150000	 -219.312988	 257.130205	 -2.647365
374.316667	 -219.424451	 257.229281	 -2.661772
374.483333	 -219.535913	 257.328358	 -2.676178
374.650000	 -219.647374	 257.427438	 -2.690584
374.816667	 -219.758832	 257.526518	 -2.704991
374.983333	 -219.870289	 257.625601	 -2.719397
375.150000	 -219.981744	 257.724685	 -2.733803
375.316667	 -220.093197	 257.823771	 -2.748210
375.483333	 -220.204648	 257.922859	 -2.762616
375.650000	 -220.316098	 258.021949	 -2.777022
375.816667	 -220.427546	 258.121040	 -2.791428
375.983333	 -220.538992	 258.220133	 -2.805835
376.150000	 -220.650436	 258.319228	 -2.820241
376.316667	 -220.761879	 258.418325	 -2.834647
376.483333	 -220.873319	 258.517423	 -2.849053
376.650000	 -220.984758	 258.616523	 -2.863459
376.816667	 -221.096195	 258.715625	 -2.877865
376.983333	 -221.207631	 258.814728	 -2.892271
377.150000	 -221.319064	 258.913834	 -2.906677
377.316667	 -221.430496	 259.012941	 -2.921083
377.483333	 -221.541926	 259.112049	 -2.935489
377.650000	 -221.653354	 259.211160	 -2.949895
377.816667	 -221.764780	 259.310272	 -2.964301
377.983333	 -221.876205	 259.409386	 -2.978707
378.150000	 -221.987628	 259.508502	 -2.993113
378.316667	 -222.099049	 259.607619	 -3.007518
378.483333	 -222.210468	 259.706738	 -3.021924
378.650000	 -222.321886	 259.805859	 -3.036330
378.816667	 -222.433302	 259.904982	 -3.050736
378.983333	 -222.544715	 260.004107	 -3.065142
379.150000	 -222.656128	 260.103233	 -3.079547
379.316667	 -222.767538	 260.202361	 -3.093953
379.483333	 -222.878947	 260.301490	 -3.108359
379.650000	 -222.990353	 260.400622	 -3.122764
379.816667	 -223.101759	 260.499755	 -3.137170
379.983333	 -223.213162	 260.598890	 -3.151575
380.150000	 -223.324563	 260.698026	 -3.165981
380.316667	 -223.435963	 260.797165	 -3.180387
380.483333	 -223.547361	 260.896305	 -3.194792
380.650000	 -223.658757	 260.995447	 -3.209197
380.816667	 -223.770151	 261.094590	 -3.223603
380.983333	 -223.881544	 261.193736	 -3.238008
381.150000	 -223.992935	 261.292883	 -3.252414
381.316667	 -224.104324	 261.392032	 -3.266819
381.483333	 -224.215711	 261.491182	 -3.281225
381.650000	 -224.327096	 261.590335	 -3.295630
381.816667	 -224.438480	 261.689489	 -3.310035
381.983333	 -224.549862	 261.788645	 -3.324440
382.150000	 -224.661242	 261.887802	 -3.338846
382.316667	 -224.772621	 261.986962	 -3.353251
382.483333	 -224.883997	 262.086123	 -3.367656
382.650000	 -224.995372	 262.185286	 -3.382061
382.816667	 -225.106745	 262.284450	 -3.396467
382.983333	 -225.218116	 262.383616	 -3.410872
383.150000	 -225.329486	 262.482784	 -3.425277
383.316667	 -225.440853	 262.581954	 -3.439682
383.483333	 -225.552219	 262.681126	 -3.454087
383.650000	 -225.663583	 262.780299	 -3.468492
383.816667	 -225.774946	 262.879474	 -3.482897
383.983333	 -225.886306	 262.978651	 -3.497302
384.150000	 -225.997665	 263.077830	 -3.511707
384.316667	 -226.109022	 263.177010	 -3.526112
384.483333	 -226.220377	 263.276192	 -3.540517
384.650000	 -226.331731	 263.375376	 -3.554922
384.816667	 -226.443082	 263.474561	 -3.569327
384.983333	 -226.554432	 263.573748	 -3.583731
385.150000	 -226.665780	 263.672937	 -3.598136
385.316667	 -226.777127	 263.772128	 -3.612541
385.483333	 -226.888471	 263.871321	 -3.626946
385.650000	 -226.999814	 263.970515	 -3.641350
385.816667	 -227.111155	 264.069711	 -3.655755
385.983333	 -227.222494	 264.168909	 -3.670160
386.150000	 -227.333832	 264.268108	 -3.684565
386.316667	 -227.445168	 264.367309	 -3.698969
386.483333	 -227.556502	 264.466512	 -3.713374
386.650000	 -227.667834	 264.565717	 -3.727778
386.816667	 -227.779164	 264.664924	 -3.742183
386.983333	 -227.890493	 264.764132	 -3.756588
387.150000	 -228.001819	 264.863342	 -3.770992
387.316667	 -228.113144	 264.962554	 -3.785397
387.483333	 -228.224468	 265.061767	 -3.799801
387.650000	 -228.335789	 265.160982	 -3.814205
387.816667	 -228.447109	 265.260199	 -3.828610
387.983333	 -228.558427	 265.359418	 -3.843014
388.150000	 -228.669743	 265.458639	 -3.857419
388.316667	 -228.781057	 265.557861	 -3.871823
388.483333	 -228.892370	 265.657085	 -3.886227
388.650000	 -229.003681	 265.756311	 -3.900632
388.816667	 -229.114990	 265.855538	 -3.915036
388.983333	 -229.226297	 265.954767	 -3.929440
389.150000	 -229.337603	 266.053998	 -3.943844
389.316667	 -229.448907	 266.153231	 -3.958249
389.483333	 -229.560209	 266.252466	 -3.972653
389.650000	 -229.671509	 266.351702	 -3.987057
389.816667	 -229.782807	 266.450940	 -4.001461
389.983333	 -229.894104	 266.550179	 -4.015865
390.150000	 -230.005399	 266.649421	 -4.030269
390.316667	 -230.116692	 266.748664	 -4.044673
390.483333	 -230.227983	 266.847909	 -4.059078
390.650000	 -230.339273	 266.947156	 -4.073482
390.816667	 -230.450561	 267.046404	 -4.087886
390.983333	 -230.561847	 267.145655	 -4.102290
391.150000	 -230.673131	 267.244907	 -4.116693
391.316667	 -230.784413	 267.344160	 -4.131097
391.483333	 -230.895694	 267.443416	 -4.145501
391.650000	 -231.006973	 267.542673	 -4.159905
391.816667	 -231.118250	 267.641932	 -4.174309
391.983333	 -231.229526	 267.741193	 -4.188713
392.150000	 -231.340799	 267.840455	 -4.203117
392.316667	 -231.452071	 267.939720	 -4.217520
392.483333	 -231.563341	 268.038986	 -4.231924
392.650000	 -231.674609	 268.138253	 -4.246328
392.816667	 -231.785876	 268.237523	 -4.260732
392.983333	 -231.897141	 268.336794	 -4.275135
393.150000	 -232.008404	 268.436067	 -4.289539
393.316667	 -232.119665	 268.535342	 -4.303943
393.483333	 -232.230924	 268.634618	 -4.318346
393.650000	 -232.342182	 268.733896	 -4.332750
393.816667	 -232.453438	 268.833177	 -4.347153
393.983333	 -232.564692	 268.932458	 -4.361557
394.150000	 -232.675944	 269.031742	 -4.375961
394.316667	 -232.787195	 269.131027	 -4.390364
394.483333	 -232.898444	 269.230314	 -4.404768
394.650000	 -233.009691	 269.329603	 -4.419171
394.816667	 -233.120936	 269.428893	 -4.433574
394.983333	 -233.232180	 269.528186	 -4.447978
395.150000	 -233.343421	 269.627480	 -4.462381
395.316667	 -233.454661	 269.726775	 -4.476785
395.483333	 -233.565900	 269.826073	 -4.491188
395.650000	 -233.677136	 269.925372	 -4.505591
395.816667	 -233.788371	 270.024673	 -4.519995
395.983333	 -233.899604	 270.123976	 -4.534398
396.150000	 -234.010835	 270.223281	 -4.548801
396.316667	 -234.122064	 270.322587	 -4.563204
396.483333	 -234.233292	 270.421895	 -4.577607
396.650000	 -234.344518	 270.521205	 -4.592011
396.816667	 -234.455742	 270.620516	 -4.606414
396.983333	 -234.566964	 270.719830	 -4.620817
397.150000	 -234.678184	 270.819145	 -4.635220
397.316667	 -234.789403	 270.918462	 -4.649623
397.483333	 -234.900620	 271.017780	 -4.664026
397.650000	 -235.011835	 271.117100	 -4.678429
397.816667	 -235.123049	 271.216423	 -4.692832
397.983333	 -235.234260	 271.315746	 -4.707235
398.150000	 -235.345470	 271.415072	 -4.721638
398.316667	 -235.456679	 271.514399	 -4.736041
398.483333	 -235.567885	 271.613728	 -4.750444
398.650000	 -235.679089	 271.713059	 -4.764847
398.816667	 -235.790292	 271.812392	 -4.779250
398.983333	 -235.901493	 271.911726	 -4.793653
399.150000	 -236.012693	 272.011062	 -4.808056
399.316667	 -236.123890	 272.110400	 -4.822458
399.483333	 -236.235086	 272.209740	 -4.836861
399.650000	 -236.346280	 272.309081	 -4.851264
399.816667	 -236.457472	 272.408424	 -4.865667
399.983333	 -236.568663	 272.507769	 -4.880069
400.150000	 -236.679851	 272.607116	 -4.894472
400.316667	 -236.791038	 272.706464	 -4.908875
400.483333	 -236.902224	 272.805814	 -4.923277
400.650000	 -237.013407	 272.905166	 -4.937680
400.816667	 -237.124589	 273.004520	 -4.952083
400.983333	 -237.235768	 273.103876	 -4.966485
401.150000	 -237.346947	 273.203233	 -4.980888
401.316667	 -237.458123	 273.302592	 -4.995290
401.483333	 -237.569297	 273.401952	 -5.009693
401.650000	 -237.680470	 273.501315	 -5.024095
401.816667	 -237.791641	 273.600679	 -5.038498
401.983333	 -237.902811	 273.700045	 -5.052900
402.150000	 -238.013978	 273.799413	 -5.067303
402.316667	 -238.125144	 273.898782	 -5.081705
402.483333	 -238.236308	 273.998153	 -5.096107
402.650000	 -238.347470	 274.097526	 -5.110510
402.816667	 -238.458631	 274.196901	 -5.124912
402.983333	 -238.569789	 274.296278	 -5.139314
403.150000	 -238.680946	 274.395656	 -5.153717
403.316667	 -238.792101	 274.495036	 -5.168119
403.483333	 -238.903255	 274.594418	 -5.182521
403.650000	 -239.014406	 274.693801	 -5.196923
403.816667	 -239.125556	 274.793187	 -5.211326
403.983333	 -239.236704	 274.892574	 -5.225728
404.150000	 -239.347851	 274.991962	 -5.240130
404.316667	 -239.458995	 275.091353	 -5.254532
404.483333	 -239.570138	 275.190745	 -5.268934
404.650000	 -239.681279	 275.290139	 -5.283336
404.816667	 -239.792418	 275.389535	 -5.297738
404.983333	 -239.903556	 275.488933	 -5.312140
405.150000	 -240.014692	 275.588332	 -5.326542
405.316667	 -240.125826	 275.687733	 -5.340944
405.483333	 -240.236958	 275.787136	 -5.355346
405.650000	 -240.348088	 275.886541	 -5.369748
405.816667	 -240.459217	 275.985947	 -5.384150
405.983333	 -240.570344	 276.085355	 -5.398552
406.150000	 -240.681469	 276.184765	 -5.412954
406.316667	 -240.792593	 276.284177	 -5.427356
406.483333	 -240.903714	 276.383590	 -5.441758
406.650000	 -241.014834	 276.483005	 -5.456160
406.816667	 -241.125952	 276.582422	 -5.470561
406.983333	 -241.237069	 276.681841	 -5.484963
407.150000	 -241.348183	 276.781262	 -5.499365
407.316667	 -241.459296	 276.880684	 -5.513767
407.483333	 -241.570407	 276.980108	 -5.528168
407.650000	 -241.681516	 277.079533	 -5.542570
407.816667	 -241.792624	 277.178961	 -5.556972
407.983333	 -241.903730	 277.278390	 -5.571373
408.150000	 -242.014834	 277.377821	 -5.585775
408.316667	 -242.125936	 277.477254	 -5.600176
408.483333	 -242.237037	 277.576688	 -5.614578
408.650000	 -242.348135	 277.676125	 -5.628980
408.816667	 -242.459232	 277.775563	 -5.643381
408.983333	 -242.570327	 277.875003	 -5.657783
409.150000	 -242.681421	 277.974444	 -5.672184
409.316667	 -242.792513	 278.073887	 -5.686586
409.483333	 -242.903603	 278.173333	 -5.700987
409.650000	 -243.014691	 278.272779	 -5.715388
409.816667	 -243.125777	 278.372228	 -5.729790
409.983333	 -243.236862	 278.471678	 -5.744191
410.150000	 -243.347945	 278.571131	 -5.758593
410.316667	 -243.459026	 278.670584	 -5.772994
410.483333	 -243.570105	 278.770040	 -5.787395
410.650000	 -243.681183	 278.869497	 -5.801796
410.816667	 -243.792259	 278.968957	 -5.816198
410.983333	 -243.903333	 279.068418	 -5.830599
411.150000	 -244.014405	 279.167880	 -5.845000
411.316667	 -244.125476	 279.267345	 -5.859401
411.483333	 -244.236544	 279.366811	 -5.873803
411.650000	 -244.347612	 279.466279	 -5.888204
411.816667	 -244.458677	 279.565749	 -5.902605
411.983333	 -244.569740	 279.665220	 -5.917006
412.150000	 -244.680802	 279.764693	 -5.931407
412.316667	 -244.791862	 279.864168	 -5.945808
412.483333	 -244.902920	 279.963645	 -5.960209
412.650000	 -245.013977	 280.063124	 -5.974610
412.816667	 -245.125032	 280.162604	 -5.989011
412.983333	 -245.236085	 280.262086	 -6.003412
413.150000	 -245.347136	 280.361570	 -6.017813
413.316667	 -245.458185	 280.461055	 -6.032214
413.483333	 -245.569233	 280.560543	 -6.046615
413.650000	 -245.680279	 280.660032	 -6.061016
413.816667	 -245.791323	 280.759523	 -6.075417
413.983333	 -245.902366	 280.859015	 -6.089818
414.150000	 -246.013406	 280.958510	 -6.104219
414.316667	 -246.124445	 281.058006	 -6.118619
414.483333	 -246.235482	 281.157504	 -6.133020
414.650000	 -246.346518	 281.257004	 -6.147421
414.816667	 -246.457551	 281.356505	 -6.161822
414.983333	 -246.568583	 281.456008	 -6.176222
415.150000	 -246.679613	 281.555513	 -6.190623
415.316667	 -246.790642	 281.655020	 -6.205024
415.483333	 -246.901668	 281.754528	 -6.219424
415.650000	 -247.012693	 281.854039	 -6.233825
415.816667	 -247.123716	 281.953551	 -6.248226
415.983333	 -247.234738	 282.053064	 -6.262626
416.150000	 -247.345757	 282.152580	 -6.277027
416.316667	 -247.456775	 282.252097	 -6.291427
416.483333	 -247.567791	 282.351616	 -6.305828
416.650000	 -247.678805	 282.451137	 -6.320228
416.816667	 -247.789818	 282.550660	 -6.334629
416.983333	 -247.900829	 282.650184	 -6.349029
417.150000	 -248.011838	 282.749710	 -6.363430
417.316667	 -248.122845	 282.849238	 -6.377830
417.483333	 -248.233851	 282.948768	 -6.392231
417.650000	 -248.344854	 283.048299	 -6.406631
417.816667	 -248.455856	 283.147832	 -6.421031
417.983333	 -248.566857	 283.247367	 -6.435432
418.150000	 -248.677855	 283.346904	 -6.449832
418.316667	 -248.788852	 283.446443	 -6.464232
418.483333	 -248.899847	 283.545983	 -6.478633
418.650000	 -249.010840	 283.645525	 -6.493033
418.816667	 -249.121832	 283.745069	 -6.507433
418.983333	 -249.232821	 283.844614	 -6.521833
419.150000	 -249.343809	 283.944161	 -6.536234
419.316667	 -249.454795	 284.043710	 -6.550634
419.483333	 -249.565780	 284.143261	 -6.565034
419.650000	 -249.676763	 284.242814	 -6.579434
419.816667	 -249.787743	 284.342368	 -6.593834
419.983333	 -249.898723	 284.441924	 -6.608234
420.150000	 -250.009700	 284.541482	 -6.622634
420.316667	 -250.120676	 284.641042	 -6.637034
420.483333	 -250.231650	 284.740603	 -6.651434
420.650000	 -250.342622	 284.840166	 -6.665834
420.816667	 -250.453592	 284.939731	 -6.680234
420.983333	 -250.564561	 285.039298	 -6.694634
421.150000	 -250.675528	 285.138866	 -6.709034
421.316667	 -250.786493	 285.238437	 -6.723434
421.483333	 -250.897456	 285.338009	 -6.737834
421.650000	 -251.008418	 285.437582	 -6.752234
421.816667	 -251.119378	 285.537158	 -6.766634
421.983333	 -251.230336	 285.636735	 -6.781034
422.150000	 -251.341292	 285.736314	 -6.795433
422.316667	 -251.452247	 285.835895	 -6.809833
422.483333	 -251.563200	 285.935478	 -6.824233
422.650000	 -251.674151	 286.035062	 -6.838633
422.816667	 -251.785100	 286.134648	 -6.853032
422.983333	 -251.896048	 286.234236	 -6.867432
423.150000	 -252.006994	 286.333826	 -6.881832
423.316667	 -252.117938	 286.433417	 -6.896232
423.483333	 -252.228880	 286.533010	 -6.910631
423.650000	 -252.339821	 286.632605	 -6.925031
423.816667	 -252.450760	 286.732202	 -6.939430
423.983333	 -252.561697	 286.831800	 -6.953830
424.150000	 -252.672632	 286.931401	 -6.968230
424.316667	 -252.783566	 287.031003	 -6.982629
424.483333	 -252.894498	 287.130607	 -6.997029
424.650000	 -253.005428	 287.230212	 -7.011428
424.816667	 -253.116356	 287.329819	 -7.025828
424.983333	 -253.227282	 287.429428	 -7.040227
425.150000	 -253.338207	 287.529039	 -7.054627
425.316667	 -253.449130	 287.628652	 -7.069026
425.483333	 -253.560052	 287.728266	 -7.083425
425.650000	 -253.670971	 287.827882	 -7.097825
425.816667	 -253.781889	 287.927500	 -7.112224
425.983333	 -253.892805	 288.027120	 -7.126623
426.150000	 -254.003719	 288.126742	 -7.141023
426.316667	 -254.114632	 288.226365	 -7.155422
426.483333	 -254.225543	 288.325990	 -7.169821
426.650000	 -254.336452	 288.425616	 -7.184221
426.816667	 -254.447359	 288.525245	 -7.198620
426.983333	 -254.558265	 288.624875	 -7.213019
427.150000	 -254.669168	 288.724507	 -7.227418
427.316667	 -254.780070	 288.824141	 -7.241817
427.483333	 -254.890971	 288.923777	 -7.256217
427.650000	 -255.001869	 289.023414	 -7.270616
427.816667	 -255.112766	 289.123053	 -7.285015
427.983333	 -255.223661	 289.222694	 -7.299414
428.150000	 -255.334554	 289.322337	 -7.313813
428.316667	 -255.445446	 289.421981	 -7.328212
428.483333	 -255.556336	 289.521627	 -7.342611
428.650000	 -255.667224	 289.621275	 -7.357010
428.816667	 -255.778110	 289.720925	 -7.371409
428.983333	 -255.888995	 289.820577	 -7.385808
429.150000	 -255.999877	 289.920230	 -7.400207
429.316667	 -256.110758	 290.019885	 -7.414606
429.483333	 -256.221638	 290.119542	 -7.429005
429.650000	 -256.332515	 290.219200	 -7.443404
429.816667	 -256.443391	 290.318861	 -7.457803
429.983333	 -256.554265	 290.418523	 -7.472201
430.150000	 -256.665137	 290.518187	 -7.486600
430.316667	 -256.776008	 290.617852	 -7.500999
430.483333	 -256.886877	 290.717520	 -7.515398
430.650000	 -256.997744	 290.817189	 -7.529797
430.816667	 -257.108609	 290.916860	 -7.544195
430.983333	 -257.219472	 291.016533	 -7.558594
431.150000	 -257.330334	 291.116207	 -7.572993
431.316667	 -257.441194	 291.215883	 -7.587391
431.483333	 -257.552053	 291.315561	 -7.601790
431.650000	 -257.662909	 291.415241	 -7.616189
431.816667	 -257.773764	 291.514923	 -7.630587
431.983333	 -257.884617	 291.614606	 -7.644986
432.150000	 -257.995468	 291.714291	 -7.659385
432.316667	 -258.106318	 291.813978	 -7.673783
432.483333	 -258.217165	 291.913667	 -7.688182
432.650000	 -258.328011	 292.013357	 -7.702580
432.816667	 -258.438856	 292.113049	 -7.716979
432.983333	 -258.549698	 292.212743	 -7.731377
433.150000	 -258.660539	 292.312439	 -7.745776
433.316667	 -258.771378	 292.412136	 -7.760174
433.483333	 -258.882215	 292.511836	 -7.774573
433.650000	 -258.993051	 292.611537	 -7.788971
433.816667	 -259.103885	 292.711239	 -7.803369
433.983333	 -259.214717	 292.810944	 -7.817768
434.150000	 -259.325547	 292.910650	 -7.832166
434.316667	 -259.436376	 293.010359	 -7.846564
434.483333	 -259.547202	 293.110068	 -7.860963
434.650000	 -259.658028	 293.209780	 -7.875361
434.816667	 -259.768851	 293.309493	 -7.889759
434.983333	 -259.879672	 293.409209	 -7.904157
435.150000	 -259.990492	 293.508926	 -7.918556
435.316667	 -260.101310	 293.608644	 -7.932954
435.483333	 -260.212127	 293.708365	 -7.947352
435.650000	 -260.322941	 293.808087	 -7.961750
435.816667	 -260.433754	 293.907811	 -7.976148
435.983333	 -260.544565	 294.007537	 -7.990547
436.150000	 -260.655374	 294.107265	 -8.004945
436.316667	 -260.766182	 294.206994	 -8.019343
436.483333	 -260.876988	 294.306725	 -8.033741
436.650000	 -260.987792	 294.406458	 -8.048139
436.816667	 -261.098594	 294.506193	 -8.062537
436.983333	 -261.209395	 294.605929	 -8.076935
437.150000	 -261.320194	 294.705667	 -8.091333
437.316667	 -261.430991	 294.805407	 -8.105731
437.483333	 -261.541786	 294.905149	 -8.120129
437.650000	 -261.652580	 295.004893	 -8.134527
437.816667	 -261.763372	 295.104638	 -8.148925
437.983333	 -261.874162	 295.204385	 -8.163323
438.150000	 -261.984950	 295.304134	 -8.177720
438.316667	 -262.095737	 295.403885	 -8.192118
438.483333	 -262.206522	 295.503637	 -8.206516
438.650000	 -262.317305	 295.603391	 -8.220914
438.816667	 -262.428086	 295.703147	 -8.235312
438.983333	 -262.538866	 295.802905	 -8.249709
439.150000	 -262.649644	 295.902664	 -8.264107
439.316667	 -262.760420	 296.002425	 -8.278505
439.483333	 -262.871194	 296.102188	 -8.292903
439.650000	 -262.981967	 296.201953	 -8.307300
439.816667	 -263.092738	 296.301720	 -8.321698
439.983333	 -263.203507	 296.401488	 -8.336096
440.150000	 -263.314274	 296.501258	 -8.350493
440.316667	 -263.425040	 296.601030	 -8.364891
440.483333	 -263.535804	 296.700804	 -8.379288
440.650000	 -263.646566	 296.800579	 -8.393686
440.816667	 -263.757327	 296.900356	 -8.408084
440.983333	 -263.868085	 297.000135	 -8.422481
441.150000	 -263.978842	 297.099916	 -8.436879
441.316667	 -264.089597	 297.199699	 -8.451276
441.483333	 -264.200351	 297.299483	 -8.465674
441.650000	 -264.311103	 297.399269	 -8.480071
441.816667	 -264.421852	 297.499057	 -8.494469
441.983333	 -264.532601	 297.598846	 -8.508866
442.150000	 -264.643347	 297.698638	 -8.523263
442.316667	 -264.754092	 297.798431	 -8.537661
442.483333	 -264.864835	 297.898226	 -8.552058
442.650000	 -264.975576	 297.998023	 -8.566455
442.816667	 -265.086316	 298.097821	 -8.580853
442.983333	 -265.197053	 298.197621	 -8.595250
443.150000	 -265.307789	 298.297423	 -8.609647
443.316667	 -265.418524	 298.397227	 -8.624045
443.483333	 -265.529256	 298.497033	 -8.638442
443.650000	 -265.639987	 298.596840	 -8.652839
443.816667	 -265.750716	 298.696649	 -8.667236
443.983333	 -265.861443	 298.796460	 -8.681634
444.150000	 -265.972169	 298.896273	 -8.696031
444.316667	 -266.082893	 298.996087	 -8.710428
444.483333	 -266.193615	 299.095903	 -8.724825
444.650000	 -266.304335	 299.195721	 -8.739222
444.816667	 -266.415054	 299.295541	 -8.753619
444.983333	 -266.525770	 299.395363	 -8.768016
445.150000	 -266.636486	 299.495186	 -8.782413
445.316667	 -266.747199	 299.595011	 -8.796810
445.483333	 -266.857910	 299.694838	 -8.811207
445.650000	 -266.968620	 299.794667	 -8.825604
445.816667	 -267.079328	 299.894497	 -8.840001
445.983333	 -267.190035	 299.994329	 -8.854398
446.150000	 -267.300739	 300.094163	 -8.868795
446.316667	 -267.411442	 300.193999	 -8.883192
446.483333	 -267.522144	 300.293836	 -8.897589
446.650000	 -267.632843	 300.393676	 -8.911986
446.816667	 -267.743541	 300.493517	 -8.926383
446.983333	 -267.854236	 300.593360	 -8.940780
447.150000	 -267.964931	 300.693204	 -8.955176
447.316667	 -268.075623	 300.793050	 -8.969573
447.483333	 -268.186314	 300.892899	 -8.983970
447.650000	 -268.297003	 300.992749	 -8.998367
447.816667	 -268.407690	 301.092600	 -9.012764
447.983333	 -268.518375	 301.192454	 -9.027160
448.150000	 -268.629059	 301.292309	 -9.041557
448.316667	 -268.739741	 301.392166	 -9.055954
448.483333	 -268.850421	 301.492025	 -9.070350
448.650000	 -268.961100	 301.591885	 -9.084747
448.816667	 -269.071777	 301.691748	 -9.099144
448.983333	 -269.182452	 301.791612	 -9.113540
449.150000	 -269.293125	 301.891478	 -9.127937
449.316667	 -269.403796	 301.991345	 -9.142333
449.483333	 -269.514466	 302.091215	 -9.156730
449.650000	 -269.625134	 302.191086	 -9.171127
449.816667	 -269.735801	 302.290959	 -9.185523
449.983333	 -269.846465	 302.390834	 -9.199920
450.150000	 -269.957128	 302.490710	 -9.214316
450.316667	 -270.067789	 302.590589	 -9.228713
450.483333	 -270.178448	 302.690469	 -9.243109
450.650000	 -270.289106	 302.790351	 -9.257505
450.816667	 -270.399762	 302.890234	 -9.271902
450.983333	 -270.510416	 302.990120	 -9.286298
451.150000	 -270.621068	 303.090007	 -9.300695
451.316667	 -270.731719	 303.189896	 -9.315091
451.483333	 -270.842368	 303.289787	 -9.329487
451.650000	 -270.953015	 303.389679	 -9.343884
451.816667	 -271.063660	 303.489574	 -9.358280
451.983333	 -271.174304	 303.589470	 -9.372676
452.150000	 -271.284946	 303.689368	 -9.387072
452.316667	 -271.395586	 303.789267	 -9.401469
452.483333	 -271.506225	 303.889169	 -9.415865
452.650000	 -271.616861	 303.989072	 -9.430261
452.816667	 -271.727496	 304.088977	 -9.444657
452.983333	 -271.838130	 304.188884	 -9.459053
453.150000	 -271.948761	 304.288792	 -9.473450
453.316667	 -272.059391	 304.388703	 -9.487846
453.483333	 -272.170019	 304.488615	 -9.502242
453.650000	 -272.280645	 304.588528	 -9.516638
453.816667	 -272.391270	 304.688444	 -9.531034
453.983333	 -272.501892	 304.788361	 -9.545430
454.150000	 -272.612514	 304.888281	 -9.559826
454.316667	 -272.723133	 304.988202	 -9.574222
454.483333	 -272.833750	 305.088124	 -9.588618
454.650000	 -272.944366	 305.188049	 -9.603014
454.816667	 -273.054980	 305.287975	 -9.617410
454.983333	 -273.165593	 305.387903	 -9.631806
455.150000	 -273.276203	 305.487833	 -9.646202
455.316667	 -273.386812	 305.587765	 -9.660598
455.483333	 -273.497419	 305.687698	 -9.674994
455.650000	 -273.608025	 305.787633	 -9.689390
455.816667	 -273.718628	 305.887570	 -9.703785
455.983333	 -273.829230	 305.987509	 -9.718181
456.150000	 -273.939831	 306.087450	 -9.732577
456.316667	 -274.050429	 306.187392	 -9.746973
456.483333	 -274.161026	 306.287336	 -9.761369
456.650000	 -274.271621	 306.387282	 -9.775764
456.816667	 -274.382214	 306.487229	 -9.790160
456.983333	 -274.492805	 306.587179	 -9.804556
457.150000	 -274.603395	 306.687130	 -9.818952
457.316667	 -274.713983	 306.787083	 -9.833347
457.483333	 -274.824570	 306.887038	 -9.847743
457.650000	 -274.935154	 306.986994	 -9.862139
457.816667	 -275.045737	 307.086953	 -9.876534
457.983333	 -275.156318	 307.186913	 -9.890930
458.150000	 -275.266897	 307.286874	 -9.905325
458.316667	 -275.377475	 307.386838	 -9.919721
458.483333	 -275.488051	 307.486803	 -9.934116
458.650000	 -275.598625	 307.586771	 -9.948512
458.816667	 -275.709197	 307.686740	 -9.962908
458.983333	 -275.819768	 307.786710	 -9.977303
459.150000	 -275.930337	 307.886683	 -9.991699
459.316667	 -276.040904	 307.986657	 -10.006094
459.483333	 -276.151469	 308.086633	 -10.020489
459.650000	 -276.262033	 308.186611	 -10.034885
459.816667	 -276.372595	 308.286591	 -10.049280
459.983333	 -276.483155	 308.386572	 -10.063676
460.150000	 -276.593714	 308.486555	 -10.078071
460.316667	 -276.704270	 308.586540	 -10.092466
460.483333	 -276.814825	 308.686527	 -10.106862
460.650000	 -276.925379	 308.786516	 -10.121257
460.816667	 -277.035930	 308.886506	 -10.135652
460.983333	 -277.146480	 308.986498	 -10.150048
